track_id,track_name,track_artist,track_album_release_year,playlist_genre,playlist_subgenre,key,danceability,energy,loudness,speechiness,acousticness,liveness,valence,tempo,duration_ms
3vv9phIu6Y1vX3jcqaGz5Z,Roses,The Chainsmokers,2015,pop,dance pop,4,0.713,0.802,-7.055,0.0561,0.0435,0.309,0.343,100.001,226739
5ScMaEiUXf9BATTbDKNFq8,Where Are Ãœ Now (with Justin Bieber) - Marshmello Remix,Jack Ãœ,2015,edm,pop edm,8,0.572,0.863,-4.128,0.0424,0.00266,0.127,0.475,141.919,206197
5dMDYyq1czyZ7FrEzMjARZ,Oblivion - DVN & LEVI Remix,DVN,2015,edm,pop edm,0,0.687,0.649,-7.006,0.0456,0.0639,0.0726,0.586,100.012,237600
7q6BhGVElCaDYQqL3VhO5w,Angels Fall,Breaking Benjamin,2015,rock,hard rock,7,0.4,0.886,-5.079,0.0513,7.83e-4,0.132,0.408,196.052,228867
77M0970AjqzXYTdCxHvQiN,Let's Go Home (Pegato Remix),Eklo,2015,pop,indie poptimism,10,0.722,0.715,-7.283,0.0299,0.0961,0.227,0.251,103.522,298158
6EIETcclomf0Kq1QzteiqM,Solid Ground - Deepend Remix,Alex Vargas,2015,pop,indie poptimism,1,0.529,0.718,-4.33,0.036,0.137,0.167,0.267,123.002,210823
3PFaFVWq5wucLu6s4baj9D,Girl,The Internet,2015,r&b,hip pop,7,0.568,0.42,-11.169,0.276,0.536,0.101,0.453,79.89,415613
76Csg9kMXlVY4mjKtohf3e,JAMMU - Original Mix,KSHMR,2015,edm,big room,4,0.641,0.633,-4.889,0.0546,0.00414,0.11,0.152,128.013,235764
4uQ7wYsuL0DryknoDc11Hk,Norf Norf,Vince Staples,2015,r&b,hip pop,7,0.925,0.548,-6.572,0.0658,0.394,0.11,0.0922,100.015,183160
5RWMlD6s4i8fECJkDvdt7D,Closer,Lemaitre,2015,edm,pop edm,2,0.572,0.819,-2.711,0.0333,0.00146,0.141,0.339,91.945,271653
68fnM4NfYWDxTKghRO0hhP,Reverse - Penthox Remix,SomeKindaWonderful,2015,edm,pop edm,8,0.449,0.639,-5.18,0.301,0.541,0.388,0.285,172.766,205215
7ri4jOlUUpAOivi56ONeTm,Operate (Illenium Remix) [feat. Royal],Kill Paris,2015,pop,indie poptimism,8,0.54,0.705,-4.046,0.053,0.0618,0.111,0.131,91.94,264946
2tCSrGNARBfix0duHMLkGF,Another You (feat. Mr. Probz) - Pretty Pink Radio Edit,Armin van Buuren,2015,pop,indie poptimism,6,0.742,0.589,-6.554,0.0308,0.224,0.336,0.274,122.028,155410
1fRNtrVNv6Aru1orVyUCAQ,What We Got,Pontus,2015,edm,pop edm,11,0.721,0.859,-6.749,0.122,0.204,0.467,0.334,118.002,222000
4NqKcty3OxYF0S3VXFvbas,Universal Love - Nicola Veneziani Remix,Edward Maya,2015,edm,progressive electro house,0,0.749,0.906,-3.043,0.0448,6.87e-4,0.737,0.422,126.028,314236
2mtmVxxieIIJdMqDvy5aq3,I Can`t Say No! - Broiler Remix,Lea Rue,2015,pop,indie poptimism,11,0.726,0.588,-9.185,0.0543,0.133,0.108,0.222,128.011,204375
5kZRoc6Gz7u5eu4a0YM2LS,Reality - Radio Edit,Lost Frequencies,2015,pop,indie poptimism,9,0.731,0.639,-6.597,0.0359,0.0206,0.0789,0.527,122.08,158474
3xcMEY6lVtFCJ5kLf9mFNK,Toca (feat. Timmy Trumpet & KSHMR),Carnage,2015,edm,big room,2,0.865,0.496,-4.21,0.126,0.00338,0.047,0.174,127.988,221250
5KgAWdLVNNc9yvTvv387a1,I'll Be Gone,MW Vibes,2015,edm,pop edm,8,0.551,0.63,-9.104,0.0367,0.00308,0.509,0.285,127.037,227758
1j1Mgxr0j24s9norehqVSw,Beautiful Now - Marshmello Remix,Zedd,2015,edm,pop edm,11,0.66,0.928,-3.127,0.0299,0.0106,0.0807,0.685,140.073,196040
1fu2VjMQQlOGXcESeA8Yd5,I Feel You,Marcus Mouya,2015,edm,pop edm,2,0.583,0.855,-4.712,0.0508,0.0208,0.458,0.0939,128.042,217510
22mek4IiqubGD9ctzxc69s,How Deep Is Your Love,Calvin Harris,2015,pop,dance pop,11,0.738,0.868,-4.373,0.0731,0.0389,0.388,0.336,122.003,212640
068LmtzI6xJJDPfPnMje0U,Let It Happen,Tame Impala,2015,pop,electropop,1,0.602,0.874,-5.906,0.0428,0.00476,0.108,0.612,125.017,467585
22mek4IiqubGD9ctzxc69s,How Deep Is Your Love,Calvin Harris,2015,pop,electropop,11,0.738,0.868,-4.373,0.0731,0.0389,0.388,0.336,122.003,212640
3NFuE3uDOr6QUw9UZ9HzKo,Sugar (feat. Francesco Yates),Robin Schulz,2015,pop,indie poptimism,5,0.636,0.815,-5.098,0.0581,0.0185,0.163,0.636,123.063,219043
0OfZ9imMwFU03zc2wl8pBt,How Hard I Try (feat. James Hersey),filous,2015,pop,indie poptimism,5,0.743,0.564,-8.761,0.045,0.299,0.109,0.505,120.012,198000
2X485T9Z5Ly0xyaghN73ed,Let It Happen,Tame Impala,2015,r&b,hip pop,1,0.602,0.881,-5.875,0.0443,0.00462,0.111,0.577,125.012,467587
2O9S5fAYQqHUBP4cG7NHst,Blue Sky - Michael Brun Remix,Feenixpawl,2015,edm,pop edm,11,0.691,0.754,-5.873,0.0365,0.0691,0.0792,0.466,127.991,277804
2XM9PGYRKLL0kgJK7WLR7S,Bones - LEEX Remix,Kafka Tamura,2015,pop,indie poptimism,0,0.846,0.254,-21.492,0.0575,0.122,0.111,0.467,119.971,183800
6oheWhUHTYSegLGV9x3BMd,Dragon - Radio Edit,Martin Garrix,2015,edm,big room,7,0.513,0.917,-4.048,0.0628,0.00543,0.0592,0.145,128.024,196671
2bd7KLt028ssKE0K0WYWXl,Break Through The Silence - Radio Edit,Martin Garrix,2015,edm,big room,9,0.573,0.95,-5.167,0.0666,0.00289,0.299,0.153,128.013,204772
0k93MXOj0kSXo84SvSDeUz,Ocean Drive,Duke Dumont,2015,pop,indie poptimism,8,0.689,0.711,-5.027,0.0455,0.00714,0.135,0.566,115.048,206320
0G1b5Qm5Y1qEIBWyxoQhvO,Ð—Ð´ÐµÑÑŒ Ñ‚Ð°Ðº,Advaita,2015,rap,gangster rap,1,0.784,0.675,-4.091,0.0953,0.165,0.0393,0.382,130.02,198029
1Elr2krap8BHDCofTxr4FH,Ð“Ð°Ð³Ð°Ñ€Ð¸Ð½ (feat. ÐšÐ°ÑÐ¿Ð¸Ð¹ÑÐºÐ¸Ð¹ Ð³Ñ€ÑƒÐ·),Advaita,2015,rap,gangster rap,5,0.598,0.715,-5.714,0.276,0.214,0.158,0.682,152.114,271497
5RVE3ef6pf6bkLRFFv7cfs,Survivors - Radio Edit,Hardwell,2015,edm,big room,7,0.539,0.825,-3.972,0.0678,0.0234,0.172,0.233,127.95,187500
0iBGgTRtJU8XEjdRL8ZFQi,Classic (feat. Fetty Wap & POWERS ),The Knocks,2015,edm,pop edm,2,0.627,0.938,-2.535,0.0384,0.00574,0.0478,0.587,101.981,219388
34MwNe3VRFUVobPYJdHbtb,The Wave (feat. Harrison),VINAI,2015,edm,big room,5,0.749,0.99,-1.824,0.174,0.00137,0.139,0.0775,128.024,206250
6ON6ADVu2qwIvUh20sQFps,Runnerpark - Jeremy Olander Remix,Dosem,2015,edm,progressive electro house,2,0.713,0.588,-9.04,0.0473,0.0337,0.0895,0.544,123.001,470554
386t7MPmZfrV17EbOAMYcj,Tell Me,Rust,2015,pop,indie poptimism,2,0.63,0.459,-9.965,0.0349,0.0877,0.0985,0.0719,119.985,192000
0F4KUDXmPhAP71ULvS5RAZ,Trippin - DÃ«Ã«p Hamilton Remix,Hedvig,2015,edm,pop edm,0,0.774,0.761,-6.644,0.103,0.273,0.038,0.77,103.982,208000
0YLNrJWUbc9YpL8NVWhcrx,Los Angeles - Original Mix,Danny Darko,2015,edm,pop edm,5,0.852,0.585,-8.761,0.0529,0.0644,0.11,0.49,105.011,264838
3WbyTNOTi9pPSkJQzt3C12,Timebomb - Sonny Alven Remix,Tove Lo,2015,edm,pop edm,0,0.523,0.574,-10.391,0.138,0.358,0.109,0.118,124.15,247533
6m3ZWIXhjoV76syT1j2oE9,Coming Over,Dillon Francis,2015,pop,indie poptimism,5,0.631,0.661,-5.5,0.0999,0.227,0.166,0.698,174.031,178333
3yXmslBa2eTtFI2tSXphR1,Earthquake - Radio Edit,Disco Fries,2015,edm,pop edm,9,0.61,0.806,-2.99,0.0574,0.0775,0.42,0.522,125.999,225714
6wRmGNg0GbroG27dV3Z4q9,"Honey, I'm Good - Club Mix",Andy Grammer,2015,edm,pop edm,9,0.68,0.862,-6.51,0.0404,0.169,0.252,0.325,123.048,207053
1ox2Drazo4RGeEEA2COaOL,Policeman - Radio Edit,Eva Simons,2015,pop,electropop,6,0.643,0.955,-1.586,0.134,0.0515,0.328,0.881,104.709,194400
2kpziA4mHuM7Na6La4upg1,Coming Over - filous Remix,James Hersey,2015,pop,indie poptimism,8,0.791,0.494,-11.077,0.0456,0.478,0.0996,0.317,109.998,198545
6V5nMvQwsiyW7rEyZq3gfQ,I Know There's Gonna Be (Good Times) [feat. Popcaan],Young Thug,2015,r&b,hip pop,11,0.632,0.592,-9.735,0.162,0.124,0.53,0.499,89.522,213622
09okoLt0vlZKhRVv6y8NVo,Sun Is Shining - W&W Remix,Axwell /\ Ingrosso,2015,edm,big room,11,0.525,0.856,-5.428,0.0576,0.00543,0.217,0.2,129.979,314787
7KPMoaXQRanQdxnITnAHaq,Renegades - Stash Konig Remix,X Ambassadors,2015,edm,pop edm,7,0.663,0.696,-5.94,0.11,5.23e-4,0.661,0.789,127.985,248200
7lqsmY0ifoZsqBU6DpbCIq,All For Love,Madison Beer,2015,pop,post-teen pop,1,0.653,0.76,-4.892,0.0556,0.00514,0.0658,0.133,119.905,203680
5m7nNrNPOwpxT15ksFIGSE,Shy,Brijs,2015,edm,electro house,2,0.79,0.549,-5.913,0.0475,0.784,0.0982,0.592,126.056,227738
2NfGnOgsGCDj6nPWblgKEc,Spack Jarrow - Original Mix,W&W,2015,edm,big room,7,0.276,0.975,-3.686,0.293,0.00437,0.365,0.342,191.903,270000
0fXTcou0FQxSGksz3phLfT,It's Strange (feat. K.Flay),Louis The Child,2015,pop,indie poptimism,0,0.837,0.492,-7.792,0.354,0.371,0.102,0.417,85.951,245581
7DcY0SUvSIcIjHeSGhTXDk,Memories - Radio Edit,KSHMR,2015,edm,big room,8,0.521,0.728,-5.005,0.0501,0.0352,0.783,0.32,128.07,185640
2NC8pux3FB1tw3n3mv8GZI,How We Lookin' - Original Mix,Sonny Wharton,2015,edm,progressive electro house,7,0.678,0.972,-5.218,0.0662,0.0198,0.185,0.372,123.926,387188
1Q4jb2UjtWUDUojHsB8mLY,Split (Only U) - Radio Edit,TiÃ«sto,2015,edm,big room,1,0.634,0.927,-3.282,0.136,0.048,0.0864,0.35,128.016,256641
6jmTQwFzejCurofZDz7x9k,Off The Hook,Hardwell,2015,edm,big room,11,0.705,0.951,-3.754,0.0743,0.0113,0.346,0.153,129.967,177058
5zwBmW0IbXpIA84cVHDGhe,Split (Only U),TiÃ«sto,2015,edm,big room,1,0.634,0.927,-3.282,0.136,0.048,0.0864,0.35,128.016,256641
6Thw69oeS0M2N553QGRv8g,The Night,Hogland,2015,edm,pop edm,6,0.644,0.588,-7.196,0.0335,0.0549,0.0932,0.277,102.033,230018
5X9NIp0eN7bH0BK5RNvqES,Weight In Gold - Brasstracks Remix,Gallant,2015,r&b,neo soul,5,0.454,0.579,-4.5,0.342,0.0228,0.27,0.403,119.435,201020
2Jh56ObNpv46PFBu95qqVj,Something New (feat. Allison Graaff),Hyperion,2015,pop,indie poptimism,6,0.681,0.721,-6.462,0.0808,0.0217,0.0938,0.381,94.028,206809
2Jh56ObNpv46PFBu95qqVj,Something New (feat. Allison Graaff),Hyperion,2015,edm,pop edm,6,0.681,0.721,-6.462,0.0808,0.0217,0.0938,0.381,94.028,206809
0SzWYIT1tVV27FjUkruzLD,All That - The Knocks Remix,Carly Rae Jepsen,2015,pop,indie poptimism,9,0.747,0.785,-5.15,0.0634,0.01,0.0669,0.777,121.007,310253
3wchQBokK9IDtoYrw14gpK,Girls Your Age,Transviolet,2015,pop,indie poptimism,0,0.427,0.398,-9.553,0.0536,0.453,0.0903,0.114,139.249,208053
12MqM3S0fTvR6X4Jt1Xvn6,Until You Were Gone,The Chainsmokers,2015,edm,pop edm,1,0.577,0.698,-4.773,0.0451,0.0541,0.131,0.324,128.061,215625
66GwxT8WGVBRLoKmXH8IfE,Bittersweet - Original Mix,Dyro,2015,edm,pop edm,5,0.568,0.827,-4.421,0.078,0.00119,0.149,0.464,128.02,273765
6rsQ3AtnyQKTQCcIN7NwjW,The Great Escape,NorÃ©ll,2015,edm,pop edm,10,0.773,0.699,-5.133,0.0591,0.015,0.14,0.607,112.485,193839
2TcZ05FR0xQWZOaFWyRWUt,L'Amour Toujours - TiÃ«sto Edit,Dzeko & Torres,2015,edm,big room,3,0.591,0.931,-2.867,0.0967,0.00763,0.153,0.17,129.975,162462
5tf1VVWniHgryyumXyJM7w,Sugar (feat. Francesco Yates),Robin Schulz,2015,pop,electropop,5,0.636,0.815,-5.098,0.0581,0.0185,0.163,0.636,123.063,219043
0aHOXu219Z4MqEKwiKsddl,Show Me Love,Robin Schulz,2015,pop,indie poptimism,11,0.53,0.65,-6.251,0.03,0.0461,0.0974,0.316,123.972,255960
3l9eg9RtisizG12a1D6nZl,Pretty Pimpin,Kurt Vile,2015,r&b,hip pop,8,0.566,0.664,-9.081,0.0281,0.0928,0.0903,0.764,91.117,298760
1cWVUrMhaVcLLW8nRz1wgR,Damn That Valley,U.S. Girls,2015,r&b,hip pop,9,0.396,0.887,-3.682,0.0563,5.1e-5,0.351,0.253,175.919,190387
5rTkhUIFPbkqwb99ZA8PW3,Every Single Night - Extended Mix,Norde,2015,edm,pop edm,6,0.435,0.786,-6.063,0.0934,0.131,0.0839,0.794,181.485,323306
2TK4UUeqjb5ZZAEAAxeXRc,The Legend - Danger Dance Radio Mix,Albin Myers,2015,edm,pop edm,6,0.635,0.693,-7.814,0.0428,0.0393,0.125,0.48,120.003,185625
5Sbf1ONFdUHbb88m9VUqDN,Cry Out,ONE OK ROCK,2015,rock,album rock,5,0.334,0.941,-4.406,0.111,0.00154,0.151,0.282,168.032,227933
3gy6JIMU5Z7e9Yswdv49fG,Decision (feat. Tyler Carter),ONE OK ROCK,2015,rock,album rock,2,0.364,0.912,-5.136,0.105,0.00116,0.0917,0.201,160.008,224667
2n5FdhSAJSnUhQypoNHQb9,Vibrate Your Body (Bergs Remix),Ryan Stapleton,2015,edm,pop edm,3,0.834,0.488,-7.88,0.0446,0.753,0.0967,0.332,115.988,259712
0CObIjO1AMb1GUFbDg9u7h,Thinking Of Sunshine - Kretsen Remix,Daniel Adams-Ray,2015,edm,pop edm,10,0.634,0.861,-4.58,0.107,0.0356,0.0831,0.569,121.903,172131
2HkL6IDXIzUBB3LZuGk0xE,Running Away,Fullife,2015,pop,indie poptimism,10,0.523,0.817,-6.759,0.0487,0.0479,0.451,0.417,100.024,256500
76pb7byVgncOfaeFzHqs5M,Call You Home - Faul & Wad Ad Remix,Kelvin Jones,2015,pop,indie poptimism,1,0.805,0.499,-10.678,0.0382,0.839,0.0685,0.509,102.996,271267
4YTaOCQZqdOVeigs99IntL,Find U,Raise,2015,pop,indie poptimism,6,0.742,0.612,-6.55,0.0445,0.291,0.233,0.194,130.043,183923
2psMX6T06eYYa2UhAjrsNQ,Keep Me in Mind,Cape Cub,2015,pop,indie poptimism,6,0.693,0.438,-10.025,0.0355,0.15,0.0981,0.16,117.987,199221
7tTefbZ03QoHk8tK4wJmWV,Ð›ÑƒÑ‡ÑˆÐ¸Ð¹ Ð´Ñ€ÑƒÐ³,Sasha Chest,2015,rap,gangster rap,7,0.665,0.89,-5.424,0.185,0.076,0.143,0.281,139.912,187101
1QNoKVgA758HFLu3TW2q7R,Kill Em With Kindness,Selena Gomez,2015,pop,electropop,10,0.757,0.884,-5.488,0.0404,0.00795,0.0973,0.398,120.012,217907
02hAUjeZHXJSIIJdX4Esmb,Slumber Party,Hellberg,2015,edm,pop edm,1,0.533,0.936,-4.626,0.0447,0.0143,0.0622,0.421,128.018,233588
6IvoGzMiniDkBc95x1d1iH,Vibes,Maybon,2015,pop,indie poptimism,9,0.677,0.694,-9.775,0.0317,0.258,0.114,0.25,108.974,211393
2Fn3coxd0xAZ09JtrgcgHa,Middle,DJ Snake,2015,pop,electropop,9,0.604,0.745,-4.103,0.0385,0.0161,0.0542,0.205,104.941,220573
2bKhIGdMdcqCqQ2ZhSv5nE,Middle,DJ Snake,2015,pop,electropop,9,0.564,0.737,-4.079,0.0414,0.0175,0.054,0.211,104.764,220573
5iK8GmW2uiPuUc5CtkZrIK,Downtown,Majical Cloudz,2015,r&b,hip pop,6,0.382,0.283,-9.357,0.0292,0.786,0.111,0.0441,95.3,249063
6fuYLzr0XjwXurFbkDkRJm,On My Mind - Jax Jones Remix,Ellie Goulding,2015,edm,pop edm,5,0.724,0.761,-5.928,0.0378,0.0203,0.123,0.744,127.985,253467
4s91zAG5CArR56FQpeJprn,Ð‘ÐœÐ’ Ð¸Ð»Ð¸ ÐœÐ•Ð Ð¡,Mezza,2015,rap,gangster rap,1,0.735,0.444,-9.333,0.103,0.101,0.102,0.185,115.507,216186
2Th9BGKvfZG8bKQSACitwG,It's Strange (feat. K.Flay),Louis The Child,2015,pop,indie poptimism,0,0.837,0.492,-7.792,0.354,0.371,0.102,0.417,85.951,245581
42ftjU4cTN5UTRksyqBKZJ,Cake By The Ocean,DNCE,2015,pop,electropop,4,0.771,0.76,-5.459,0.0514,0.147,0.053,0.881,119,218440
0nEeyKLtk5vTlbcdvgrCOH,Infinite Ammo,Le Castle Vania,2015,edm,electro house,7,0.597,0.96,-1.94,0.0627,9.38e-5,0.325,0.144,127.016,232637
25p4sb84FOZduVbpGRsh9v,Hey Hey - Gianni Kosta Remix,BYNON,2015,edm,pop edm,11,0.756,0.567,-8.244,0.0487,0.00173,0.069,0.626,121.999,245501
2nDRtDihYqKsHUbxheXRTR,The Devil's Tears - Sam Feldt Edit,On June,2015,pop,indie poptimism,4,0.798,0.595,-8.326,0.0421,0.0277,0.0575,0.718,111.998,240257
1qm9MfTAoEixNPSqshHqfV,Toca (feat. Timmy Trumpet & KSHMR),Carnage,2015,edm,big room,2,0.851,0.462,-5.463,0.163,0.00569,0.0446,0.185,128.032,223000
7hf0pfANPP2TgaDTcbUuhP,A Good Man,Bad Dreams,2015,rock,album rock,10,0.27,0.588,-7.938,0.0308,0.0588,0.133,0.124,130.476,491156
6IQZ4aWSnWZm8Cohq1kF0M,Floating,wuf,2015,rap,hip hop,10,0.694,0.124,-18.156,0.0493,0.594,0.111,0.856,152.098,88522
1GLzCv2crATQgyUGdN94c3,No Scrubs (feat. Jon Santana),Cappa,2015,pop,indie poptimism,8,0.575,0.485,-9.247,0.0302,0.153,0.0934,0.345,172.17,214894
4JIo8RztBbELr2gWJ5OGK6,Secret Love Song (feat. Jason Derulo),Little Mix,2015,pop,post-teen pop,9,0.534,0.642,-3.971,0.0504,0.259,0.29,0.131,92.963,249813
5y6pj7OeBFF0CVgZKhRbOG,Black Magic,Little Mix,2015,pop,post-teen pop,4,0.777,0.895,-4.464,0.0618,0.0348,0.317,0.826,111.987,211773
2APqQANaVkJ7erarpujjHh,Miracle in the Middle of My Heart - Radio Edit,ClÃ©ment Bcx,2015,pop,indie poptimism,10,0.757,0.627,-6.441,0.0284,0.42,0.117,0.212,115.017,174261
3C0uXzWyIg8d6WBrBviGKc,We Go Home,The Avener,2015,pop,indie poptimism,1,0.8,0.634,-6.353,0.0551,0.261,0.115,0.657,120.07,194240
17eu2pSgSUpIG1GFWBnODv,Kill V. Maim,Grimes,2015,r&b,hip pop,11,0.578,0.947,-2.431,0.036,0.00744,0.105,0.456,134.034,246007
20Q0qLW27rm9Pq2pO1bwzK,Won't Stop Rocking,R3HAB,2015,edm,big room,7,0.593,0.869,-3.454,0.0575,0.0945,0.184,0.173,128.003,187500
4kCmfCnNjca59NowllKhzV,Light It Up (feat. Nyla & Fuse ODG) - Remix,Major Lazer,2015,edm,pop edm,9,0.746,0.877,-3.782,0.0666,0.0375,0.233,0.751,107.985,166138
09CtPGIpYB4BrO8qb1RGsF,Sorry,Justin Bieber,2015,pop,dance pop,0,0.654,0.76,-3.669,0.045,0.0797,0.299,0.41,99.945,200787
0n8ob8S72lvznoVfiwz4qL,Where Are Ãœ Now,Skrillex,2015,pop,dance pop,7,0.432,0.74,-5.053,0.062,0.0342,0.14,0.193,139.42,242520
6MMLr5UnPXkZp5kJHBDPxO,Keep On Waiting,Napkey,2015,pop,indie poptimism,3,0.671,0.537,-9.094,0.0496,0.582,0.0853,0.344,124.942,193627
1RF5PLN073ieWb8sLztflg,Fade Into You,Bjonr,2015,pop,indie poptimism,9,0.61,0.639,-6.091,0.0331,0.00127,0.108,0.0888,120.07,228250
3VXpezslDycvp4shSrhuDo,Say My Name - Remix,ODESZA,2015,edm,pop edm,6,0.647,0.96,-5.772,0.0617,0.00197,0.281,0.777,125.016,360960
2ZyuwVvV6Z3XJaXIFbspeE,Wild Things,Alessia Cara,2015,edm,pop edm,1,0.741,0.626,-4.826,0.0886,0.02,0.0828,0.706,108.029,188493
25WNjqy21XcwXujRMzf5I2,Addicted,Vigiland,2015,edm,pop edm,11,0.654,0.822,-4.556,0.0396,0.0125,0.134,0.478,127.94,210938
7jkDGDuuXVbGLDehfk6ivi,NT Bounce,"Nisse, Ture och Schtekarn",2015,edm,pop edm,9,0.766,0.671,-8.684,0.216,0.34,0.142,0.292,127.988,171108
5ybydtBlJJL82AprlvN7Lg,Magnets - A-Trak Remix,Disclosure,2015,edm,pop edm,10,0.618,0.82,-5.7,0.0871,0.0578,0.131,0.56,125.019,260443
26UkElAazA0LQQs0auxh4x,Rave After Rave - Original Mix,W&W,2015,edm,big room,6,0.691,0.816,-3.296,0.0973,0.00203,0.194,0.487,128.025,237531
1VM6fZXIo7cKftvZwmYRbr,Down Under 2016 - My Land Radio Remix,Australia United,2015,edm,pop edm,11,0.722,0.863,-4.625,0.0686,0.125,0.191,0.772,120.011,191704
7FbiZjZnuPnxuM9b5W5lmg,Sparkles,Klave,2015,edm,pop edm,7,0.533,0.785,-5.11,0.0889,0.00544,0.0865,0.225,128.046,236265
40MkEbKzuSW9ET6HBngqnK,Light It Up (feat. Nyla & Fuse ODG) [Remix],Major Lazer,2015,pop,electropop,9,0.747,0.877,-3.782,0.0664,0.0375,0.233,0.752,107.991,166138
53Y0kdCa1CZ9gRqEuknfwy,Bang My Head (feat. Sia & Fetty Wap),David Guetta,2015,pop,electropop,0,0.599,0.869,-3.697,0.0789,0.0525,0.103,0.593,108.061,193333
4A1IGpeMdt8sUdTPfNzYcd,Brightest Light - Radio Edit,FDVM,2015,pop,indie poptimism,10,0.812,0.472,-9.03,0.0441,0.525,0.102,0.596,121.956,205063
3ActcmE8M7DpBHQiRFSx5G,Strong,R3HAB,2015,edm,big room,5,0.448,0.856,-3.162,0.0537,0.0211,0.2,0.511,127.977,169102
3ohCpqcw0u2h4zV2ppzV0h,Coming After You,Milwin,2015,edm,pop edm,5,0.655,0.589,-6.919,0.0504,0.0138,0.0983,0.219,124.977,196560
2OkU57LVQoynnVyLE1LrPN,Renaissance (feat. Clairity),Steve James,2015,edm,pop edm,1,0.546,0.466,-8.337,0.0478,0.523,0.0685,0.576,119.584,178996
2H8LPaY3NSjmOFMH2Rygnz,Running Out,Matoma,2015,pop,indie poptimism,10,0.601,0.682,-5.905,0.0338,0.0856,0.132,0.17,94.999,211200
09SsJ3591t1ZXM1lbdtki4,The World Is Mine - Rackers Remix,Mahan Moin,2015,edm,pop edm,11,0.625,0.713,-5.609,0.0353,0.0213,0.175,0.128,104.934,170869
7emvGfWGGflq16VgrcRx3r,Give It Away (feat. Paul Rey),Penthox,2015,edm,pop edm,0,0.644,0.605,-7.021,0.0916,0.276,0.11,0.413,122.906,204654
7gHs73wELdeycvS48JfIos,Faded,Alan Walker,2015,pop,electropop,6,0.589,0.651,-5.097,0.0306,0.0291,0.111,0.166,90.011,212627
1AdfHX1DE79Q6walr15N7c,Birds Fly - W&W Festival Mix Edit,Hardwell,2015,edm,big room,3,0.574,0.903,-4.938,0.0638,8.3e-4,0.123,0.191,127.955,339375
6OZh916QF8XNunWaP97WEZ,Fast Car,Jonas Blue,2015,edm,pop edm,9,0.459,0.587,-6.983,0.0785,0.453,0.307,0.581,113.901,212424
0uvFFLI3Z6zidLLUsHDVVk,The Only Way Is Up - Radio Edit,Martin Garrix,2015,edm,big room,1,0.593,0.81,-5.976,0.0341,0.0145,0.0906,0.173,128.067,189390
5f4kn58RoV6jodUeYGAjjF,People - Radio Edit,Kav Verhouzer,2015,edm,pop edm,1,0.775,0.67,-5.779,0.0466,0.0245,0.177,0.88,122.002,147541
69U3cSTPAkGJufskzC0qHK,"Sleep, For The Weak! - Lost Frequencies Remix",Lea Rue,2015,pop,indie poptimism,7,0.784,0.501,-8.589,0.0415,0.256,0.0987,0.634,120.989,200331
5q9WdxTGGk7lXNJap6udJ0,Souls - Thomas Gold Remix,Borgeous,2015,edm,pop edm,11,0.588,0.936,-4.664,0.0491,9.7e-4,0.152,0.582,127.959,322654
5Vv4HaQCbjm7Ho7WyDTnPY,Too Young To Die - Pineapple & Palm Tree Mix,TooManyLeftHands,2015,edm,pop edm,11,0.627,0.876,-4.391,0.0324,0.0159,0.0665,0.418,111.949,261563
0ekRt9Sc1ukWhAlyEyksuU,Be As You Are - JordanXL Remix,Mike Posner,2015,edm,pop edm,2,0.665,0.7,-5.139,0.0511,0.0634,0.25,0.202,169.943,203320
6vw0UxeHGLCRhWhOZdFxjh,Anything for You,Chelsea Cutler,2015,pop,indie poptimism,2,0.549,0.442,-14.569,0.116,0.861,0.0893,0.0437,126.028,201905
4H63ey6mUOBfAu0KQ3qpYD,Bazaar (Official Sunburn Goa 2015 Anthem),KSHMR,2015,edm,big room,11,0.582,0.979,-2.492,0.0714,0.125,0.339,0.196,128.01,172500
0uc7vguphIRR98PfMjaQtq,Happy Hours - Remix,John De Sohn,2015,edm,pop edm,9,0.641,0.74,-6.347,0.0496,0.0611,0.562,0.258,130.001,315000
1a5Yu5L18qNxVhXx38njON,Hear Me Now,Alok,2016,pop,indie poptimism,11,0.788,0.43,-7.757,0.0419,0.537,0.0936,0.461,121.996,192846
6eJNHdd3fiCCp0PcAV7i6V,Let It Go - Radio Edit,Jens O.,2016,edm,pop edm,9,0.626,0.922,-2.037,0.0714,0.00789,0.277,0.554,139.987,184811
5MgBUUjbkQ27Kd9CbeZFLo,Roses - Zaxx Remix,The Chainsmokers,2016,edm,pop edm,1,0.677,0.881,-3.534,0.054,0.00445,0.359,0.566,128.121,190267
3Vn9oCZbdI1EMO7jxdz2Rc,Lazarus,David Bowie,2016,rock,permanent wave,9,0.66,0.695,-6.896,0.029,0.0466,0.0854,0.506,129.972,382387
2XBWT6qciUWR1HCmiPwrEV,People Crying Every Night,A R I Z O N A,2016,pop,indie poptimism,7,0.666,0.584,-5.259,0.124,0.219,0.111,0.707,99.997,221550
2779sByIJexX6nBSXEJsVP,I Was Wrong,A R I Z O N A,2016,pop,indie poptimism,6,0.826,0.502,-9.361,0.0349,0.204,0.102,0.561,118.015,216386
1UjyF6okUHhnVxaLV8ojsA,Am I Wrong (feat. ScHoolboy Q),Anderson .Paak,2016,rap,southern hip hop,11,0.729,0.799,-7.378,0.0779,0.0588,0.0948,0.532,115.04,253520
